"13919","20110180039","数学科学学院博士生第三党支部","数学科学学院","4","4","4","3","4","4","1","2020/12/3 23:07:32"
"13920","18210240069","计算机科学技术学院2018级计算机专硕第一党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 23:14:16"
"13921","18210240210","计算机科学技术学院2018级计算机专硕第二党支部","计算机科学技术学院","4","4","5","4","4","4","1","2020/12/3 23:15:22"
"13922","18210240210","计算机科学技术学院2018级计算机专硕第二党支部","计算机科学技术学院","4","4","5","4","4","4","1","2020/12/3 23:15:22"
"13923","18210720008","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","4","5","5","4","1","2020/12/3 23:18:02"
"13924","19210240058","计算机科学技术学院2019级计算机硕士第一支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 23:24:51"
"13925","19210240037","计算机科学技术学院2019级计算机硕士第一支部","计算机科学技术学院","5","4","4","4","4","4","1","2020/12/3 23:24:38"
"13926","19210240012","计算机科学技术学院2019级计算机硕士第一支部","计算机科学技术学院","0","0","0","0","0","0","1","2020/12/3 23:26:31"
"13927","19210170041","国际关系与公共事务学院2019级硕士生第一党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/3 23:28:32"
"13928","17110180009","数学科学学院博士生第一党支部","数学科学学院","4","4","4","5","4","5","1","2020/12/3 23:34:12"
"13929","19210240011","计算机科学技术学院2019级计算机硕士第一支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 23:37:19"
"13930","20110180037","数学科学学院博士生第三党支部","数学科学学院","5","4","4","4","5","5","1","2020/12/3 23:37:32"
"13931","19210170033","国际关系与公共事务学院2019级硕士生第一党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/3 23:40:33"
"13932","19210240097","计算机科学技术学院2019级计算机硕士第二支部","计算机科学技术学院","4","4","4","4","5","4","1","2020/12/3 23:43:47"
"13933","20210720012","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","0","3","3","0","3","3","1","2020/12/3 23:46:24"
"13934","19210240055","计算机科学技术学院2019级计算机硕士第三支部","计算机科学技术学院","0","0","0","0","0","0","1","2020/12/3 23:47:49"
"13935","19110720007","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 23:48:39"
"13936","20110180049","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","0","0","0","1","2020/12/3 23:52:23"
"13937","20210130122","新闻学院2020级专硕党支部","新闻学院","5","5","5","5","5","5","1","2020/12/4 00:03:27"
"13938","18110170036","国际关系与公共事务学院公共行政系博士生党支部","国际关系与公共事务学院","4","4","4","5","4","4","1","2020/12/4 00:03:40"
"13939","20210180009","数学科学学院2020级专硕党支部","数学科学学院","0","0","0","0","0","0","1","2020/12/4 00:04:35"
"13940","18110160019","哲学学院2018级博士党支部","哲学学院","5","5","5","5","5","5","1","2020/12/4 00:06:57"
"13941","18210270021","法学院2018级法学硕士党支部","法学院","5","5","5","5","5","5","1","2020/12/4 00:17:10"
"13942","20210010038","马克思主义学院2020级硕士生第一党支部","马克思主义学院","5","5","5","5","5","5","1","2020/12/4 00:17:37"
"13943","20210220033","化学系2020级硕士生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 00:21:38"
"13944","20210840018","数学科学学院2020级专硕党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 00:25:11"
